0,1
br_banka,bangalore rural 
as_kokrajhar,chittoor 
as_kokrajhar,krishnagiri 
as_kokrajhar,chikkaballapura  
as_kokrajhar,bangalore rural 
ut_udham singh nagar,chikkamagaluru  
ut_udham singh nagar,ramanagara  
ut_udham singh nagar,bangalore rural 
ut_udham singh nagar,chikkaballapura  
ut_udham singh nagar,mandya  
ut_udham singh nagar,hassan  
ut_udham singh nagar,anantapur  
ut_udham singh nagar,chitradurga  
ka_chikkaballapura,kolar  
ka_chikkaballapura,chittoor 
ka_chikkaballapura,tumkur  
ka_chikkaballapura,bangalore rural 
ka_chikkaballapura,anantapur  
ka_chitradurga,bellary  
ka_chitradurga,chikkamagaluru  
ka_chitradurga,tumkur  
ka_chitradurga,davanagere  
ka_chitradurga,anantapur  
mp_datia,bellary  
mp_datia,chikkamagaluru  
mp_datia,shimoga  
mp_datia,haveri  
mp_datia,chitradurga  
ka_bengaluru urban,raichur  
ka_bengaluru urban,gadag  
ka_bengaluru urban,kurnool 
ka_bengaluru urban,koppal  
ka_bengaluru urban,haveri  
ka_bengaluru urban,davanagere  
ka_bengaluru urban,anantapur  
ka_bengaluru urban,chitradurga  
gj_anand,ysr 
gj_anand,bellary  
gj_anand,tumkur  
gj_anand,kurnool 
gj_anand,chikkaballapura  
gj_anand,chittoor 
gj_anand,chitradurga  
ka_bagalkote,raichur  
ka_bagalkote,bijapur  
ka_bagalkote,gadag  
ka_bagalkote,belgaum  
ka_bagalkote,koppal  
mp_dhar,gadag  
mp_dhar,uttara kannada 
mp_dhar,haveri  
mp_dhar,belgaum  
pb_ferozepur,bagalkote  
pb_ferozepur,bellary  
pb_ferozepur,belgaum  
pb_ferozepur,haveri  
pb_ferozepur,dharwad  
pb_ferozepur,koppal  
ut_haridwar,bellary  
ut_haridwar,uttara kannada 
ut_haridwar,shimoga  
ut_haridwar,gadag  
ut_haridwar,dharwad  
ut_haridwar,davanagere  
ka_koppal,bagalkote  
ka_koppal,bellary  
ka_koppal,gadag  
ka_koppal,raichur  
mp_raisen,bagalkote  
mp_raisen,bellary  
mp_raisen,jogulamba gadwal 
mp_raisen,bijapur  
mp_raisen,kurnool 
mp_raisen,koppal  
mp_raisen,narayanpet 
mp_raisen,yadagiri  
tg_yadadri bhuvanagiri,kalaburagi  
tg_yadadri bhuvanagiri,bijapur  
tg_yadadri bhuvanagiri,narayanpet 
tg_yadadri bhuvanagiri,raichur  
ap_kurnool,ysr 
ap_kurnool,wanaparthy 
ap_kurnool,raichur  
ap_kurnool,bellary  
ap_kurnool,prakasam 
ap_kurnool,jogulamba gadwal 
ap_kurnool,nagarkurnool 
ap_kurnool,anantapur  
hr_jind,kurnool 
hr_jind,wanaparthy 
hr_jind,narayanpet 
hr_jind,raichur  
tg_narayanpet,kalaburagi  
tg_narayanpet,wanaparthy 
tg_narayanpet,raichur  
tg_narayanpet,jogulamba gadwal 
tg_narayanpet,vikarabad 
tg_narayanpet,mahabubnagar 
tg_narayanpet,yadagiri  
up_sant kabir nagar,kalaburagi  
up_sant kabir nagar,vikarabad 
up_sant kabir nagar,kamareddy 
up_sant kabir nagar,bidar  
up_sant kabir nagar,medak 
up_sant kabir nagar,medchalmalkajgiri 
up_sant kabir nagar,rangareddy 
tn_virudhunagar,kalaburagi  
tn_virudhunagar,sangareddy 
tn_virudhunagar,narayanpet 
tn_virudhunagar,rangareddy 
tn_virudhunagar,mahabubnagar 
ml_west jaintia hills,bhadradri kothagudem 
ml_west jaintia hills,krishna 
ml_west jaintia hills,khammam 
ml_west jaintia hills,east godavari 
tg_bhadradri kothagudem,west godavari 
tg_bhadradri kothagudem,east godavari 
tg_bhadradri kothagudem,sukma 
tg_bhadradri kothagudem,bijapur 
tg_bhadradri kothagudem,mahabubabad 
tg_bhadradri kothagudem,khammam 
tg_bhadradri kothagudem,mulugu 
or_kendrapara,west godavari 
or_kendrapara,bhadradri kothagudem 
or_kendrapara,krishna 
or_kendrapara,suryapet 
or_kendrapara,mahabubabad 
ap_krishna,suryapet 
ap_krishna,khammam 
ap_krishna,west godavari 
ap_krishna,guntur 
br_madhubani,jangaon 
br_madhubani,bhadradri kothagudem 
br_madhubani,warangal rural 
br_madhubani,suryapet 
br_madhubani,khammam 
br_madhubani,mulugu 
pb_tarn taran,jangaon 
pb_tarn taran,krishna 
pb_tarn taran,guntur 
pb_tarn taran,nalgonda 
pb_tarn taran,mahabubabad 
pb_tarn taran,khammam 
pb_tarn taran,yadadri bhuvanagiri 
br_gopalganj,prakasam 
br_gopalganj,krishna 
br_gopalganj,suryapet 
br_gopalganj,nalgonda 
br_gopalganj,nagarkurnool 
as_karbi anglong,peddapalli 
as_karbi anglong,jayashankar bhupalapally 
as_karbi anglong,jagtial 
as_karbi anglong,rajanna sircilla 
as_karbi anglong,warangal urban 
as_karbi anglong,siddipet 
mh_washim,jangaon 
mh_washim,jayashankar bhupalapally 
mh_washim,warangal rural 
mh_washim,siddipet 
mh_washim,karimnagar 
mh_sindhudurg,jangaon 
mh_sindhudurg,rajanna sircilla 
mh_sindhudurg,kamareddy 
mh_sindhudurg,warangal urban 
mh_sindhudurg,medak 
mh_sindhudurg,medchalmalkajgiri 
mh_sindhudurg,karimnagar 
mh_sindhudurg,yadadri bhuvanagiri 
tn_perambalur,jagtial 
tn_perambalur,karimnagar 
tn_perambalur,jayashankar bhupalapally 
tn_perambalur,mancherial  
mp_indore,peddapalli 
mp_indore,nizamabad 
mp_indore,rajanna sircilla 
mp_indore,mancherial  
mp_indore,nirmal 
mp_indore,karimnagar 
jk_rajouri,nizamabad 
jk_rajouri,jagtial 
jk_rajouri,kamareddy 
jk_rajouri,siddipet 
jk_rajouri,karimnagar 
mh_wardha,jangaon 
mh_wardha,jayashankar bhupalapally 
mh_wardha,warangal urban 
mh_wardha,mahabubabad 
mh_wardha,mulugu 
gj_jamnagar,warangal rural 
gj_jamnagar,suryapet 
gj_jamnagar,warangal urban 
gj_jamnagar,siddipet 
gj_jamnagar,mahabubabad 
gj_jamnagar,yadadri bhuvanagiri 
tg_medak,kamareddy 
tg_medak,siddipet 
tg_medak,sangareddy 
tg_medak,medchalmalkajgiri 
tg_medchal malkajgiri,sangareddy 
tg_medchal malkajgiri,hyderabad 
tg_medchal malkajgiri,medak 
tg_medchal malkajgiri,siddipet 
tg_medchal malkajgiri,rangareddy 
tg_medchal malkajgiri,yadadri bhuvanagiri 
or_rayagada,sangareddy 
or_rayagada,vikarabad 
or_rayagada,hyderabad 
or_rayagada,nalgonda 
or_rayagada,medchalmalkajgiri 
or_rayagada,nagarkurnool 
or_rayagada,yadadri bhuvanagiri 
or_rayagada,mahabubnagar 
tg_nalgonda,guntur 
tg_nalgonda,suryapet 
tg_nalgonda,rangareddy 
tg_nalgonda,nagarkurnool 
tg_nalgonda,yadadri bhuvanagiri 
tn_madurai,wanaparthy 
tn_madurai,vikarabad 
tn_madurai,narayanpet 
tn_madurai,rangareddy 
tn_madurai,nagarkurnool 
mp_hoshangabad,medchalmalkajgiri 
mp_hoshangabad,rangareddy 
tg_nagarkurnool,wanaparthy 
tg_nagarkurnool,prakasam 
tg_nagarkurnool,guntur 
tg_nagarkurnool,kurnool 
tg_nagarkurnool,nalgonda 
tg_nagarkurnool,rangareddy 
tg_nagarkurnool,mahabubnagar 
ap_y.s.r. kadapa,jangaon 
ap_y.s.r. kadapa,suryapet 
ap_y.s.r. kadapa,nalgonda 
ap_y.s.r. kadapa,siddipet 
ap_y.s.r. kadapa,medchalmalkajgiri 
ap_y.s.r. kadapa,rangareddy 
up_pratapgarh,ysr 
up_pratapgarh,sri potti sriramulu nellore 
up_pratapgarh,guntur 
up_pratapgarh,kurnool 
up_pratapgarh,nagarkurnool 
tg_warangal urban,jogulamba gadwal 
tg_warangal urban,kurnool 
tg_warangal urban,narayanpet 
tg_warangal urban,nagarkurnool 
tg_warangal urban,mahabubnagar 
py_yanam,sri potti sriramulu nellore 
py_yanam,prakasam 
py_yanam,chittoor 
py_yanam,kurnool 
py_yanam,anantapur  
dl_south west delhi,west garo hills 
dl_south west delhi,north garo hills 
dl_south west delhi,dhubri 
dl_south west delhi,goalpara 
dl_south west delhi,south west garo hills 
ap_west godavari,north garo hills 
ap_west godavari,goalpara 
ap_west godavari,east garo hills 
ap_west godavari,south west garo hills 
ap_west godavari,south salmara-mankachar 
ap_west godavari,south garo hills 
as_nagaon,west karbi anglong 
as_nagaon,golaghat 
as_nagaon,marigaon 
as_nagaon,bishwanath 
as_nagaon,sonitpur 
as_nagaon,hojai 
as_nagaon,east karbi anglong 
ml_west khasi hills,west jaintia hills 
ml_west khasi hills,marigaon 
ml_west khasi hills,dima hasao  
ml_west khasi hills,ri-bhoi 
ml_west khasi hills,hojai 
ml_west khasi hills,nagaon 
ap_east godavari,dimapur 
ap_east godavari,dima hasao  
ap_east godavari,peren 
ap_east godavari,golaghat 
ap_east godavari,hojai 
ap_east godavari,nagaon 
mh_dhule,cachar 
mh_dhule,west jaintia hills 
mh_dhule,east jaintia hills 
mh_dhule,west karbi anglong 
mh_dhule,tamenglong 
mh_dhule,peren 
mh_dhule,hojai 
mh_dhule,east karbi anglong 
gj_gir somnath,kohima 
gj_gir somnath,majuli 
gj_gir somnath,lakhimpur 
gj_gir somnath,dimapur 
gj_gir somnath,nagaon 
gj_gir somnath,bishwanath 
gj_gir somnath,wokha 
gj_gir somnath,jorhat 
gj_gir somnath,east karbi anglong 
as_dibrugarh,golaghat 
as_dibrugarh,peren 
as_dibrugarh,kohima 
as_dibrugarh,east karbi anglong 
nl_phek,senapati 
nl_phek,kohima 
nl_phek,tamenglong 
nl_phek,dimapur 
nl_phek,dima hasao  
nl_phek,east karbi anglong 
jh_hazaribagh,west karbi anglong 
jh_hazaribagh,nagaon 
jh_hazaribagh,dima hasao  
jh_hazaribagh,east karbi anglong 
dl_central delhi,east jaintia hills 
dl_central delhi,kolasib 
dl_central delhi,pherzawl 
dl_central delhi,karimganj 
dl_central delhi,tamenglong 
dl_central delhi,dima hasao  
dl_central delhi,jiribam 
dl_central delhi,aizwal 
dl_central delhi,hailakandi 
ar_west kameng,east jaintia hills 
ar_west kameng,west karbi anglong 
ar_west kameng,east khasi hills 
ar_west kameng,ri-bhoi 
ar_west kameng,dima hasao  
ar_tawang,senapati 
ar_tawang,cachar 
ar_tawang,noney 
ar_tawang,kangpokpi 
ar_tawang,dima hasao  
ar_tawang,peren 
ar_tawang,jiribam 
dl_east delhi,cachar 
dl_east delhi,west jaintia hills 
dl_east delhi,dima hasao  
ap_guntur,mamit 
ap_guntur,cachar 
ap_guntur,kolasib 
ap_guntur,karimganj 
rj_karauli,mamit 
rj_karauli,cachar 
rj_karauli,hailakandi 
rj_karauli,north tripura 
mz_aizawl,mamit 
mz_aizawl,cachar 
mz_aizawl,champhai 
mz_aizawl,serchhip 
mz_aizawl,pherzawl 
mz_aizawl,kolasib 
mz_aizawl,lunglei 
ka_kolar,mamit 
ka_kolar,cachar 
ka_kolar,aizwal 
ka_kolar,hailakandi 
or_jharsuguda,cachar 
or_jharsuguda,pherzawl 
or_jharsuguda,tamenglong 
or_jharsuguda,noney 
up_pilibhit,churachandpur 
up_pilibhit,cachar 
up_pilibhit,champhai 
up_pilibhit,noney 
up_pilibhit,jiribam 
up_pilibhit,aizwal 
gj_botad,papum pare 
gj_botad,lakhimpur 
gj_botad,golaghat 
gj_botad,pakke kessang None
gj_botad,sonitpur 
gj_botad,nagaon 
or_malkangiri,kolasib 
or_malkangiri,north tripura 
or_malkangiri,karimganj 
or_malkangiri,aizwal 
or_malkangiri,hailakandi 
or_malkangiri,lunglei 
sk_north sikkim,mamit 
sk_north sikkim,unokoti 
sk_north sikkim,karimganj 
sk_north sikkim,dhalai 
as_west karbi anglong,tawang  
as_west karbi anglong,east kameng 
as_west karbi anglong,pakke kessang None
as_west karbi anglong,udalguri 
as_west karbi anglong,sonitpur 
ar_pakke kessang,east kameng 
ar_pakke kessang,papum pare 
ar_pakke kessang,west kameng  
ar_pakke kessang,bishwanath 
ar_pakke kessang,sonitpur 
mn_jiribam,mokokchung 
mn_jiribam,majuli 
mn_jiribam,sivasagar 
mn_jiribam,golaghat 
mn_jiribam,wokha 
as_lakhimpur,kamle 
as_lakhimpur,dhemaji 
as_lakhimpur,papum pare 
as_lakhimpur,majuli 
as_lakhimpur,bishwanath 
as_lakhimpur,golaghat 
as_lakhimpur,dibrugarh 
jh_koderma,senapati 
jh_koderma,phek 
jh_koderma,zunheboto 
jh_koderma,dimapur 
jh_koderma,peren 
jh_koderma,golaghat 
jh_koderma,wokha 
nl_wokha,mokokchung 
nl_wokha,kohima 
nl_wokha,zunheboto 
nl_wokha,golaghat 
nl_wokha,jorhat 
up_mainpuri,lakhimpur 
up_mainpuri,sivasagar 
up_mainpuri,golaghat 
up_mainpuri,dibrugarh 
up_mainpuri,jorhat 
mh_solapur,longleng 
mh_solapur,majuli 
mh_solapur,charaideo 
mh_solapur,mokokchung 
mh_solapur,mon 
mh_solapur,dibrugarh 
mh_solapur,jorhat 
pb_moga,longleng 
pb_moga,zunheboto 
pb_moga,sivasagar 
pb_moga,wokha 
pb_moga,tuensang 
pb_moga,jorhat 
ka_dharwad,lower siang 
ka_dharwad,kamle 
ka_dharwad,lower dibang valley 
ka_dharwad,lakhimpur 
ka_dharwad,dibrugarh 
ka_dharwad,east siang 
ka_dharwad,tinsukia 
as_dhubri,longding 
as_dhubri,tirap 
as_dhubri,dhemaji 
as_dhubri,majuli 
as_dhubri,lakhimpur 
as_dhubri,charaideo 
as_dhubri,sivasagar 
as_dhubri,tinsukia 
mp_panna,kamle 
mp_panna,east kameng 
mp_panna,kra daadi 
mp_panna,kurung kumey  
mp_panna,lower subansiri 
mp_panna,lakhimpur 
mp_panna,pakke kessang None
mp_panna,bishwanath 
tg_kamareddy,lower siang 
tg_kamareddy,kra daadi 
tg_kamareddy,dhemaji 
tg_kamareddy,papum pare 
tg_kamareddy,lower subansiri 
tg_kamareddy,lakhimpur 
tg_kamareddy,upper subansiri 
tn_tirupathur,tirap 
tn_tirupathur,dhemaji 
tn_tirupathur,namsai 
tn_tirupathur,lower dibang valley 
tn_tirupathur,lohit 
tn_tirupathur,changlang 
tn_tirupathur,dibrugarh 
tn_tirupathur,east siang 
ar_east kameng,lower siang 
ar_east kameng,dhemaji 
ar_east kameng,lower dibang valley 
ar_east kameng,upper siang 
ar_east kameng,siang 
ar_east kameng,tinsukia 
ar_longding,dhemaji 
ar_longding,upper dibang valley 
ar_longding,upper siang 
ar_longding,lohit 
ar_longding,east siang 
ar_longding,tinsukia 
nl_longleng,kamle 
nl_longleng,west siang 
nl_longleng,dhemaji 
nl_longleng,lepa rada 
nl_longleng,siang 
nl_longleng,upper subansiri 
nl_longleng,east siang 
as_charaideo,tirap 
as_charaideo,anjaw 
as_charaideo,namsai 
as_charaideo,lohit 
as_charaideo,tinsukia 
ar_lepa rada,anjaw 
ar_lepa rada,namsai 
ar_lepa rada,lower dibang valley 
ar_lepa rada,changlang 
ar_lepa rada,tinsukia 
tn_tiruppur,longding 
tn_tiruppur,dibrugarh 
tn_tiruppur,changlang 
tn_tiruppur,tinsukia 
ar_namsai,lohit 
ar_namsai,changlang 
ar_namsai,tinsukia 
jh_lohardaga,charaideo 
jh_lohardaga,mon 
jh_lohardaga,dibrugarh 
jh_lohardaga,tirap 
hr_charkhi dadri,mon 
hr_charkhi dadri,dibrugarh 
hr_charkhi dadri,longding 
hr_charkhi dadri,sivasagar 
nl_mokokchung,longding 
nl_mokokchung,longleng 
nl_mokokchung,noklak 
nl_mokokchung,charaideo 
nl_mokokchung,sivasagar 
nl_mokokchung,tuensang 
ar_lohit,mokokchung 
ar_lohit,mon 
ar_lohit,sivasagar 
ar_lohit,tuensang 
gj_devbhumi dwarka,unokoti 
gj_devbhumi dwarka,khowai 
gj_devbhumi dwarka,gomati 
gj_devbhumi dwarka,north tripura 
jh_giridih,south tripura 
jh_giridih,khowai 
jh_giridih,sepahijala 
jh_giridih,dhalai 
gj_kheda,west tripura 
gj_kheda,sepahijala 
gj_kheda,gomati 
gj_kheda,dhalai 
ar_upper subansiri,north tripura 
ar_upper subansiri,dhalai 
tr_west tripura,khowai 
tr_west tripura,sepahijala 
mp_shahdol,west tripura 
mp_shahdol,south tripura 
mp_shahdol,khowai 
mp_shahdol,gomati 
ml_south west khasi hills,sepahijala 
ml_south west khasi hills,gomati 
ml_east garo hills,tawang  
ml_east garo hills,papum pare 
ml_east garo hills,kurung kumey  
ml_east garo hills,pakke kessang None
ml_east garo hills,west kameng  
ar_kurung kumey,kra daadi 
ar_kurung kumey,upper subansiri 
ar_kurung kumey,papum pare 
ar_kurung kumey,east kameng 
tn_tenkasi,west kameng  
tn_tenkasi,east kameng 
ar_lower dibang valley,papum pare 
ar_lower dibang valley,kra daadi 
ar_lower dibang valley,kamle 
ar_kra daadi,kamle 
ar_kra daadi,papum pare 
ar_kra daadi,kurung kumey  
ar_kra daadi,lower subansiri 
ar_kra daadi,upper subansiri 
ka_uttara kannada,lower siang 
ka_uttara kannada,kamle 
ka_uttara kannada,kra daadi 
ka_uttara kannada,kurung kumey  
ka_uttara kannada,lepa rada 
ka_uttara kannada,shi yomi 
ka_uttara kannada,west siang 
sk_west sikkim,lower siang 
sk_west sikkim,lepa rada 
sk_west sikkim,shi yomi 
sk_west sikkim,siang 
sk_west sikkim,upper subansiri 
up_shrawasti,upper subansiri 
up_shrawasti,upper siang 
up_shrawasti,siang 
up_shrawasti,west siang 
mz_lawngtlai,upper subansiri 
mz_lawngtlai,lower siang 
mz_lawngtlai,west siang 
rj_sikar,lower siang 
rj_sikar,upper siang 
rj_sikar,shi yomi 
rj_sikar,west siang 
rj_sikar,east siang 
wb_uttar dinajpur,upper dibang valley 
wb_uttar dinajpur,lower dibang valley 
wb_uttar dinajpur,shi yomi 
wb_uttar dinajpur,siang 
wb_uttar dinajpur,east siang 
ct_uttar bastar kanker,upper siang 
ct_uttar bastar kanker,lower dibang valley 
jk_anantnag,lohit 
jk_anantnag,changlang 
ct_durg,west garo hills 
ct_durg,north garo hills 
ct_durg,west khasi hills 
ct_durg,south garo hills 
sk_south sikkim,west garo hills 
sk_south sikkim,west khasi hills 
sk_south sikkim,east garo hills 
sk_south sikkim,south west khasi hills 
jk_srinagar,east khasi hills 
jk_srinagar,west khasi hills 
jk_srinagar,south garo hills 
ap_srikakulam,west garo hills 
ap_srikakulam,south salmara-mankachar 
ml_east jaintia hills,west khasi hills 
ml_east jaintia hills,west jaintia hills 
ml_east jaintia hills,south west khasi hills 
ml_east jaintia hills,ri-bhoi 
mn_churachandpur,kakching 
mn_churachandpur,noney 
mn_churachandpur,pherzawl 
mn_churachandpur,bishnupur 
mn_churachandpur,chandel 
as_bongaigaon,imphal west 
as_bongaigaon,kakching 
as_bongaigaon,noney 
as_bongaigaon,kangpokpi 
as_bongaigaon,churachandpur 
ch_chandigarh,churachandpur 
ch_chandigarh,tengnoupal 
ch_chandigarh,kakching 
mn_noney,churachandpur 
mn_noney,pherzawl 
mn_noney,tamenglong 
mn_noney,kangpokpi 
mn_noney,bishnupur 
mn_noney,jiribam 
br_kaimur,imphal west 
br_kaimur,tengnoupal 
br_kaimur,chandel 
br_kaimur,bishnupur 
br_kaimur,churachandpur 
br_kaimur,thoubal 
wb_howrah,imphal west 
wb_howrah,thoubal 
wb_howrah,kangpokpi 
tg_hyderabad,kakching 
tg_hyderabad,imphal east 
tg_hyderabad,kangpokpi 
tg_hyderabad,bishnupur 
tg_hyderabad,thoubal 
ar_tirap,imphal west 
ar_tirap,kakching 
ar_tirap,imphal east 
ar_tirap,tengnoupal 
ar_tirap,kangpokpi 
tn_kancheepuram,imphal west 
tn_kancheepuram,senapati 
tn_kancheepuram,kamjong 
tn_kancheepuram,imphal east 
tn_kancheepuram,noney 
tn_kancheepuram,tengnoupal 
tn_kancheepuram,tamenglong 
tn_kancheepuram,ukhrul 
tn_kancheepuram,bishnupur 
tn_kancheepuram,thoubal 
mz_serchhip,phek 
mz_serchhip,kohima 
mz_serchhip,tamenglong 
mz_serchhip,ukhrul 
mz_serchhip,kangpokpi 
mz_serchhip,peren 
up_unnao,senapati 
up_unnao,kamjong 
up_unnao,phek 
up_unnao,kangpokpi 
mn_pherzawl,senapati 
mn_pherzawl,kohima 
mn_pherzawl,ukhrul 
mn_pherzawl,zunheboto 
mn_pherzawl,kiphire 
tn_thanjavur,kakching 
tn_thanjavur,kamjong 
tn_thanjavur,kangpokpi 
tn_thanjavur,chandel 
tn_thanjavur,thoubal 
tn_kallakurichi,tengnoupal 
tn_kallakurichi,ukhrul 
tn_kallakurichi,kangpokpi 
mh_yavatmal,phek 
mh_yavatmal,kohima 
mh_yavatmal,mokokchung 
mh_yavatmal,wokha 
mh_yavatmal,kiphire 
mh_yavatmal,tuensang 
jh_khunti,phek 
jh_khunti,tuensang 
jh_khunti,zunheboto 
as_udalguri,longleng 
as_udalguri,zunheboto 
as_udalguri,noklak 
as_udalguri,mokokchung 
as_udalguri,mon 
as_udalguri,kiphire 
tg_nizamabad,mon 
tg_nizamabad,tuensang 
jh_latehar,lunglei 
jh_latehar,saiha 
up_lucknow,mamit 
up_lucknow,lawngtlai 
up_lucknow,serchhip 
up_lucknow,aizwal 
br_samastipur,lawngtlai 
up_shahjahanpur,aizwal 
up_shahjahanpur,champhai 
up_shahjahanpur,lunglei 
up_chandauli,serchhip 
up_chandauli,aizwal 
up_chandauli,pherzawl 
ml_south garo hills,purba medinipur 
ml_south garo hills,kolkata 
ml_south garo hills,howrah 
ml_south garo hills,north  parganas 
as_morigaon,jayashankar bhupalapally 
as_morigaon,bhadradri kothagudem 
as_morigaon,warangal rural 
as_morigaon,bijapur 
as_morigaon,mahabubabad 
mh_mumbai,thane 
mh_mumbai,mumbai city 
mh_mumbai,konkan division 
tg_mulugu,konkan division 
tg_mulugu,mumbai suburban 
up_gautam buddha nagar,amreli  
up_gautam buddha nagar,diu 
up_gautam buddha nagar,junagadh  
tn_dindigul,gir somnath  
jh_deoghar,porbandar  
jh_deoghar,jamnagar  
mh_kolhapur,south  parganas 
mh_kolhapur,howrah 
mh_kolhapur,north  parganas 
